"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat"
"400","USC00513099",2011-11-01,350479,"0600",2011-11-30,"0559","ARKANSAS",5,"Heavy Rain",137,"STONE","LZK","",NA,"",35.87,-92.12,35.87,-92.12,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,3.55061407434253,"KBVX","BATESVILLE",35.73,-91.65,"AR",45.2062643762109,1
"401","USC00513099",2011-11-04,351650,"1714",2011-11-04,"1909","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.9346,-156.687,20.9167,-156.4948,0,3,"USD","KANALOHULUHULU 1075",22.1297,-159.6586,3.88419998281742,"PHJH","LAHAINA/WEST MAUI",21.02,-156.63,"HI",11.201727479637,0
"402","USC00513541",2011-06-27,322378,"1600",2011-06-27,"1600","MINNESOTA",27,"Heavy Rain",61,"ITASCA","DLH","",NA,"",47.23,-93.62,47.23,-93.62,0,3,"USD","KAUNAKAKAI 536",21.0867,-157.0225,4.23426434501039,"KGPZ","GRAND RAPIDS",47.22,-93.52,"MN",7.64145982225953,0
"403","USC00513910",2011-06-29,308757,"0000",2011-06-29,"0000","FLORIDA",12,"Heavy Rain",83,"MARION","JAX","",NA,"",29.47,-81.96,29.47,-81.96,0,3,"USD","KEAHUA 410",20.8611,-156.3828,2.24228209464427,"KGNV","GAINSVILLE",29.68,-82.27,"FL",38.0428499952532,0
"404","USC00514489",2011-10-07,344972,"1200",2011-10-08,"1200","NEBRASKA",31,"Heavy Rain",19,"BUFFALO","GID","",NA,"",40.7277,-99.1682,40.7277,-99.1682,0,3,"USD","KIHEI 311",20.7911,-156.4422,3.53658923556661,"KEAR","KEARNEY",40.73,-99,"NE",14.1914184236655,0
"405","USC00514500",2011-05-30,309176,"1745",2011-05-30,"1800","MICHIGAN",26,"Heavy Rain",61,"HOUGHTON","MQT","",NA,"",47.13,-88.82,47.13,-88.82,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,2.83530135562129,"KCMX","HANCOCK",47.17,-88.5,"MI",24.6318150291804,0
"406","USC00514500",2011-07-16,322991,"0030",2011-07-16,"0030","FLORIDA",12,"Heavy Rain",131,"WALTON","TAE","",NA,"",30.72,-86.12,30.72,-86.12,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.14610483107096,"KCEW","CRESTVIEW",30.78,-86.52,"FL",38.8459652073791,0
"407","USC00514500",2011-07-24,318731,"1910",2011-07-24,"2100","ILLINOIS",17,"Heavy Rain",47,"EDWARDS","PAH","",NA,"",38.3511,-88.05,38.3511,-88.05,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,3.98394985201452,"KCUL","CARMI MUNI ARPT",38.09,-88.12,"IL",29.7032411849986,1
"408","USC00514500",2011-08-22,327075,"0800",2011-08-22,"1100","IOWA",19,"Heavy Rain",129,"MILLS","OAX","",NA,"",41.05,-95.74,41.05,-95.74,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,3.12136853192213,"KOFF","OFFUTT AFB",41.12,-95.9,"NE",15.5224997772729,2
"409","USC00514500",2011-09-03,331988,"1200",2011-09-06,"1200","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.3717,-84.2124,30.3717,-84.2124,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.70156479859572,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",15.1638125796219,0
"410","USC00514500",2011-09-03,331988,"1200",2011-09-06,"1200","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.3717,-84.2124,30.3717,-84.2124,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.70156479859572,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",15.1638125796219,0
"411","USC00514500",2011-09-03,331990,"1200",2011-09-06,"1200","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.3676,-84.2076,30.3676,-84.2076,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.39738673218464,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",15.6579116963449,0
"412","USC00514500",2011-09-03,331990,"1200",2011-09-06,"1200","FLORIDA",12,"Heavy Rain",73,"LEON","TAE","",NA,"",30.3676,-84.2076,30.3676,-84.2076,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,1.39738673218464,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",15.6579116963449,0
"413","USC00514500",2011-11-28,353452,"0500",2011-11-28,"1000","KENTUCKY",21,"Heavy Rain",129,"LEE","JKL","",NA,"",37.5366,-83.72,37.5366,-83.72,0,3,"USD","KII-KAHUKU  911",21.6792,-157.9453,4.91733332879047,"KJKL","JACKSON",37.6,-83.32,"KY",35.9926426434141,0
"414","USC00514561",2011-02-24,277100,"1611",2011-02-24,"1909","HAWAII",15,"Heavy Rain",1,"HAWAII","HFO","",NA,"",19.9894,-155.7642,19.9076,-155.8521,0,3,"USD","KILAUEA 1134",22.2139,-159.4044,2.451938059011,"PHSF","BRADSHAW AAF",19.78,-155.55,"HI",32.3443959073137,4
"415","USC00514561",2011-07-30,326239,"2122",2011-07-30,"2242","KENTUCKY",21,"Heavy Rain",147,"MCCREARY","JKL","",NA,"",36.7634,-84.47,36.7634,-84.47,0,3,"USD","KILAUEA 1134",22.2139,-159.4044,1.59594666061752,"KSME","SOMERSET",37.05,-84.61,"KY",34.2515799254406,3
"416","USC00514561",2011-10-06,351528,"0800",2011-10-06,"1900","MONTANA",30,"Heavy Rain",63,"MISSOULA","MSO","",NA,"",46.63,-114.58,46.63,-114.58,0,3,"USD","KILAUEA 1134",22.2139,-159.4044,1.91725873714087,"KMSO","MISSOULA",46.92,-114.08,"MT",49.9523885749549,2
"417","USC00514680",2011-05-10,302239,"0645",2011-05-10,"0915","MICHIGAN",26,"Heavy Rain",61,"HOUGHTON","MQT","",NA,"",46.9962,-88.477,46.9962,-88.477,0,3,"USD","KOHALA MISSION 175.1",20.225,-155.7933,2.15356106003116,"KCMX","HANCOCK",47.17,-88.5,"MI",19.4257210632046,1
"418","USC00514765",2011-06-21,306426,"1300",2011-06-21,"1928","LOUISIANA",22,"Heavy Rain",49,"JACKSON","SHV","",NA,"",32.26,-92.65,32.26,-92.65,0,3,"USD","KONA VILLAGE 93.8",19.8186,-155.9892,6.49197799284681,"KMLU","MONROE",32.51,-92.03,"LA",64.5868067924843,0
"419","USC00515177",2011-09-03,331993,"1200",2011-09-06,"1200","FLORIDA",12,"Heavy Rain",133,"WASHINGTON","TAE","",NA,"",30.5613,-85.8747,30.5613,-85.8747,0,3,"USD","LAHAINA 361",20.8789,-156.6742,0.415070241555863,"KPFN","PANAMA CITY",30.2,-85.68,"FL",44.3534662392907,0
"420","USC00515758",2011-06-27,307035,"2052",2011-06-27,"2052","NORTH CAROLINA",37,"Heavy Rain",147,"PITT","MHX","",NA,"",35.57,-77.44,35.57,-77.44,0,3,"USD","MAKAHA CTRY CLUB 800.3",21.4783,-158.1964,2.15149239153369,"KPGV","PITT-GREENVILLE",35.63,-77.4,"NC",7.59735119593748,0
"421","USC00515758",2011-06-28,331388,"1650",2011-06-28,"1650","ALABAMA",1,"Heavy Rain",77,"LAUDERDALE","HUN","",NA,"",34.91,-87.88,34.91,-87.88,0,3,"USD","MAKAHA CTRY CLUB 800.3",21.4783,-158.1964,2.44523478568393,"KMSL","MUSCLE SHOALS",34.75,-87.62,"AL",29.6929911525096,0
"422","USC00515842",2011-06-19,329453,"0015",2011-06-19,"0100","MONTANA",30,"Heavy Rain",109,"WIBAUX","GGW","",NA,"",46.8095,-104.0501,46.8095,-104.0501,0,3,"USD","MAKENA GOLF CRS 249.1",20.6419,-156.44,4.30431821112174,"KBHK","BAKER",46.35,-104.26,"MT",53.6133219765509,0
"423","USC00515864",2011-07-07,318706,"2015",2011-07-07,"2015","FLORIDA",12,"Heavy Rain",83,"MARION","JAX","",NA,"",29.46,-82.3,29.46,-82.3,0,3,"USD","MAKAWELI 965",21.9189,-159.6278,1.31566059640536,"KGNV","GAINSVILLE",29.68,-82.27,"FL",24.6619337169015,1
"424","USC00517000",2011-06-19,316988,"1000",2011-06-19,"1300","KENTUCKY",21,"Heavy Rain",147,"MCCREARY","JKL","",NA,"",36.6189,-84.3967,36.6189,-84.3967,0,3,"USD","OHE'O 258.6",20.6617,-156.0442,2.5676713594638,"KSME","SOMERSET",37.05,-84.61,"KY",51.615746795098,3
"425","USC00517421",2011-10-10,351609,"0200",2011-10-11,"0200","IDAHO",16,"Heavy Rain",49,"IDAHO","MSO","",NA,"",46.15,-115.6,46.15,-115.6,0,3,"USD","PAHALA 21",19.1986,-155.4778,5.9398628156546,"KP69","ELK CITY",45.82,-115.43,"ID",39.0179334539563,0
"426","USC00517566",2011-08-10,335028,"0830",2011-08-10,"0830","OKLAHOMA",40,"Heavy Rain",143,"TULSA","TSA","",NA,"",36.149,-95.8623,36.149,-95.8623,0,3,"USD","PAIA 406",20.8964,-156.3792,1.78268039390794,"KTUL","TULSA",36.2,-95.9,"OK",6.61122073801489,0
"427","USC00517724",2011-07-12,318694,"0045",2011-07-12,"0235","ILLINOIS",17,"Heavy Rain",145,"PERRY","PAH","",NA,"",38.02,-89.23,38.02,-89.23,0,3,"USD","PAPAIKOU MAUKA NO.2 140.4",19.7922,-155.1142,1.23091435796077,"KMDH","CARBONDALE",37.78,-89.25,"IL",26.7743764909947,1
"428","USC00518055",2011-05-30,304102,"0600",2011-05-30,"0000","NORTH DAKOTA",38,"Heavy Rain",101,"WARD","BIS","",NA,"",48.23,-101.28,48.23,-101.28,0,3,"USD","POAMOHO EXP FM 855.2",21.5383,-158.0892,5.44160881610524,"KMOT","MINOT",48.27,-101.28,"ND",4.45277963173208,0
"429","USC00518055",2011-07-26,331768,"1500",2011-07-26,"2200","NORTH DAKOTA",38,"Heavy Rain",61,"MOUNTRAIL","BIS","",NA,"",48.36,-102.42,48.36,-102.42,0,3,"USD","POAMOHO EXP FM 855.2",21.5383,-158.0892,5.93507474160927,"KMIB","MINOT AFB",48.42,-101.35,"ND",79.3778727659664,0
"430","USC00518060",2011-01-16,274283,"1457",2011-01-16,"1623","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",21.8081,-160.2205,22.1625,-159.3402,0,3,"USD","POHAKEA BRG 307.2",20.8156,-156.5072,4.24105784556188,"PHLI","LIHUE",21.98,-159.35,"HI",91.9279925956329,0
"431","USC00518165",2011-06-19,308838,"0431",2011-06-19,"0431","NEBRASKA",31,"Heavy Rain",85,"HAYES","LBF","",NA,"",40.51,-101.02,40.51,-101.02,0,3,"USD","PRINCEVILLE RCH 1117",22.2181,-159.4828,0.60734365837452,"KMCK","MCCOOK",40.22,-100.58,"NE",49.3450860350451,3
"432","USC00518386",2011-02-22,277094,"0049",2011-02-22,"0241","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.4033,-158.1585,21.4519,-158.0122,0,3,"USD","PUUKAPU HMSTD 192.9",20.0375,-155.6347,10.0270312515125,"PHJR","BARBERS POINT NAS",21.32,-158.07,"HI",13.0447969044842,0
"433","USC00518386",2011-02-24,276050,"1300",2011-02-24,"2200","KENTUCKY",21,"Heavy Rain",65,"ESTILL","JKL","",NA,"",37.7,-83.97,37.7,-83.97,0,3,"USD","PUUKAPU HMSTD 192.9",20.0375,-155.6347,8.00764950888933,"KJKL","JACKSON",37.6,-83.32,"KY",58.3610538716788,1
"434","USC00518407",2011-06-22,312998,"2345",2011-06-22,"0115","OREGON",41,"Heavy Rain",61,"UNION","PDT","",NA,"",45.33,-118.09,45.33,-118.09,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,1.36350851139839,"KLGD","LA GRANDE",45.47,-118,"OR",17.0988494019089,0
"435","USC00518407",2011-07-15,313591,"0930",2011-07-15,"1130","NORTH DAKOTA",38,"Heavy Rain",3,"BARNES","FGF","",NA,"",46.92,-98.01,46.92,-98.01,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,1.54333906205582,"KJMS","JAMESTOWN",46.92,-98.68,"ND",50.9421637942676,0
"436","USC00518407",2011-10-10,351604,"0200",2011-10-11,"0200","IDAHO",16,"Heavy Rain",35,"CLEARWATER","MSO","",NA,"",46.57,-115.75,46.57,-115.75,0,3,"USD","PUUKOLII 457.1",20.9286,-156.6736,1.37615477824757,"KP69","ELK CITY",45.82,-115.43,"ID",87.0545352807309,0
"437","USC00518422",2011-06-20,323622,"0000",2011-06-20,"0250","SOUTH DAKOTA",46,"Heavy Rain",53,"GREGORY","FSD","",NA,"",43.02,-99.29,43.02,-99.29,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,7.24901952968663,"KICR","WINNER WILEY FIELD",43.39,-99.84,"SD",60.7296648671645,0
"438","USC00518422",2011-06-20,323622,"0000",2011-06-20,"0250","SOUTH DAKOTA",46,"Heavy Rain",53,"GREGORY","FSD","",NA,"",43.02,-99.29,43.02,-99.29,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,7.24901952968663,"KICR","WINNER WILEY FIELD",43.39,-99.84,"SD",60.7296648671645,0
"439","USC00518422",2011-06-20,320188,"1100",2011-06-20,"1415","KENTUCKY",21,"Heavy Rain",173,"MONTGOMERY","JKL","",NA,"",38.05,-83.95,38.05,-83.95,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,3.25520659904378,"KLEX","LEXINGTON",38.03,-84.6,"KY",57.0308641261898,0
"440","USC00518422",2011-06-20,320188,"1100",2011-06-20,"1415","KENTUCKY",21,"Heavy Rain",173,"MONTGOMERY","JKL","",NA,"",38.05,-83.95,38.05,-83.95,0,3,"USD","PUUKOHOLA HEIAU 98.1",20.0256,-155.8219,3.25520659904378,"KLEX","LEXINGTON",38.03,-84.6,"KY",57.0308641261898,0
"441","USC00519315",2011-06-19,319881,"2029",2011-06-19,"2100","FLORIDA",12,"Heavy Rain",86,"MIAMI-DADE","MFL","",NA,"",25.8,-80.29,25.8,-80.29,0,3,"USD","WAIHEE VLY 482",20.9414,-156.5247,0.800087763708563,"KMIA","MIAMI",25.82,-80.28,"FL",2.44153795590896,0
"442","USC00519432",2011-06-13,301831,"0230",2011-06-13,"0430","NORTH DAKOTA",38,"Heavy Rain",91,"STEELE","FGF","",NA,"",47.4,-97.83,47.4,-97.83,0,3,"USD","WAILEA            137.4",19.8842,-155.1225,0.951629930399137,"KRDR","GRAND FORKS AFB",47.95,-97.4,"ND",69.1908462036069,2
"443","USC00519432",2011-06-13,301831,"0230",2011-06-13,"0430","NORTH DAKOTA",38,"Heavy Rain",91,"STEELE","FGF","",NA,"",47.4,-97.83,47.4,-97.83,0,3,"USD","WAILEA            137.4",19.8842,-155.1225,0.951629930399137,"KRDR","GRAND FORKS AFB",47.95,-97.4,"ND",69.1908462036069,2
"444","USC00519432",2011-06-13,298846,"1725",2011-06-13,"1825","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.395,-93.5587,41.395,-93.5587,10,3,"USD","WAILEA            137.4",19.8842,-155.1225,0.419875736512327,"KDSM","DES MOINES",41.53,-93.65,"IA",16.847970285643,2
"445","USC00519432",2011-06-13,298846,"1725",2011-06-13,"1825","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.395,-93.5587,41.395,-93.5587,10,3,"USD","WAILEA            137.4",19.8842,-155.1225,0.419875736512327,"KDSM","DES MOINES",41.53,-93.65,"IA",16.847970285643,2
"446","USC00519603",2011-05-19,326622,"0100",2011-05-20,"1200","KANSAS",20,"Heavy Rain",165,"RUSH","DDC","",NA,"",38.52,-99.07,38.52,-99.07,0,3,"USD","WAIMEA VALLEY  892.2",21.6369,-158.0536,2.0348236878847,"KGBD","GREAT BEND",38.35,-98.87,"KS",25.7345921167061,0
"447","USC00519629",2011-01-16,274292,"0342",2011-01-16,"0525","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.3152,-158.107,21.6856,-157.9587,0,3,"USD","WAIMEA 947",21.9592,-159.6758,1.0985160568134,"PHJR","BARBERS POINT NAS",21.32,-158.07,"HI",3.87403617129361,0
"448","USC00519629",2011-06-26,326100,"0237",2011-06-26,"0237","IOWA",19,"Heavy Rain",141,"O'BRIEN","FSD","",NA,"",42.92,-95.69,42.92,-95.69,0,3,"USD","WAIMEA 947",21.9592,-159.6758,0.153542744789112,"KORC","ORANGE CITY",42.98,-96.07,"IA",31.6746418863627,0
"449","USC00519629",2011-07-18,331323,"0250",2011-07-18,"0320","COLORADO",8,"Heavy Rain",33,"DOLORES","GJT","",NA,"",37.77,-108.9,37.7662,-108.9137,0,3,"USD","WAIMEA 947",21.9592,-159.6758,5.2639976984773,"K4BL","BLANDING",37.62,-109.47,"UT",52.9119178119462,0
"450","USS0006K12S",2011-05-19,306412,"1200",2011-05-20,"1200","NEBRASKA",31,"Heavy Rain",181,"WEBSTER","GID","",NA,"",40.1,-98.53,40.1,-98.53,0,3,"USD","Middle Fork Camp",39.8,-106.03,10.7006139565017,"KHSI","HASTINGS",40.6,-98.43,"NE",56.3025660655156,3
"451","USS0009S04S",2011-07-08,337076,"1306",2011-07-08,"1306","VIRGINIA",51,"Heavy Rain",830,"WILLIAMSBURG (C)","AKQ","",NA,"",37.27,-76.71,37.27,-76.71,0,3,"USD","Nutrioso",33.9,-109.16,9.24089627978514,"KJGG","WILLIAMSBURG",37.24,-76.72,"VA",3.45512729208873,0
"452","USS0013A24S",2011-08-16,322956,"0010",2011-08-17,"0610","MINNESOTA",27,"Heavy Rain",123,"RAMSEY","MPX","",NA,"",45.03,-93.01,45.03,-93.01,0,3,"USD","Emery Creek",48.43,-113.94,0.737816783959837,"KSTP","ST. PAUL",44.93,-93.07,"MN",12.0930348209627,0
"453","USS0013A25S",2011-06-09,298178,"1200",2011-06-10,"1200","IOWA",19,"Heavy Rain",181,"WARREN","DMX","",NA,"",41.21,-93.34,41.21,-93.34,0,3,"USD","Noisy Basin",48.16,-113.95,1.11194926644623,"KCNC","CHARITON",41.03,-93.37,"IA",20.1948281829014,2
"454","USS0014A12S",2011-08-16,322952,"2145",2011-08-16,"2345","MINNESOTA",27,"Heavy Rain",171,"WRIGHT","MPX","",NA,"",45.07,-93.98,45.07,-93.98,0,3,"USD","Stahl Peak",48.91,-114.86,1.33057302567576,"KCFE","BUFFALO MUNI ARPT",45.16,-93.84,"MN",14.8771533464134,0
"455","USS0014B05S",2011-06-19,315296,"1005",2011-06-19,"1105","KENTUCKY",21,"Heavy Rain",145,"MCCRACKEN","PAH","",NA,"",37.07,-88.77,37.07,-88.77,0,3,"USD","Sleeping Woman",47.18,-114.33,7.55788954712049,"KPAH","PADUCAH",37.07,-88.77,"KY",0,0
"456","USS0014C04S",2011-07-07,318689,"0130",2011-07-08,"1257","INDIANA",18,"Heavy Rain",173,"WARRICK","PAH","",NA,"",37.95,-87.42,37.95,-87.42,0,3,"USD","Savage Pass",46.47,-114.63,0,"KEVV","EVANSVILLE",38.05,-87.53,"IN",14.7319144125738,0
"457","USS0015A08S",2011-06-18,300782,"1430",2011-06-18,"1630","IOWA",19,"Heavy Rain",63,"EMMET","DMX","",NA,"",43.3,-94.51,43.3,-94.51,0,3,"USD","Banfield Mountain",48.57,-115.45,9.88951626420028,"KEST","ESTHERVILLE",43.4,-94.75,"IA",22.390939351917,0
"458","USS0015C04S",2011-06-09,324536,"0118",2011-06-09,"0118","MISSOURI",29,"Heavy Rain",79,"GRUNDY","EAX","",NA,"",40.01,-93.7,40.01,-93.7,0,3,"USD","Shanghi Summit",46.57,-115.74,0.764429371234939,"KCDJ","CHILLICOTHE",39.82,-93.58,"MO",23.5016706833919,0
"459","USS0015C04S",2011-06-09,324536,"0118",2011-06-09,"0118","MISSOURI",29,"Heavy Rain",79,"GRUNDY","EAX","",NA,"",40.01,-93.7,40.01,-93.7,0,3,"USD","Shanghi Summit",46.57,-115.74,0.764429371234939,"KCDJ","CHILLICOTHE",39.82,-93.58,"MO",23.5016706833919,0
"460","USS0015C04S",2011-06-09,297925,"0715",2011-06-09,"0415","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.61,-93.71,41.61,-93.71,0,3,"USD","Shanghi Summit",46.57,-115.74,0.764429371234939,"KDSM","DES MOINES",41.53,-93.65,"IA",10.211703766542,0
"461","USS0015C04S",2011-06-09,297925,"0715",2011-06-09,"0415","IOWA",19,"Heavy Rain",153,"POLK","DMX","",NA,"",41.61,-93.71,41.61,-93.71,0,3,"USD","Shanghi Summit",46.57,-115.74,0.764429371234939,"KDSM","DES MOINES",41.53,-93.65,"IA",10.211703766542,0
"462","USS0015C05S",2011-06-09,298174,"1152",2011-06-10,"1152","IOWA",19,"Heavy Rain",121,"MADISON","DMX","",NA,"",41.37,-93.85,41.37,-93.85,0,3,"USD","Pierce R.S.",46.49,-115.8,1.89239712817907,"KDSM","DES MOINES",41.53,-93.65,"IA",24.4071558609472,0
"463","USS0015C05S",2011-06-21,315047,"1925",2011-06-21,"1945","KENTUCKY",21,"Heavy Rain",83,"GRAVES","PAH","",NA,"",36.82,-88.65,36.82,-88.65,0,3,"USD","Pierce R.S.",46.49,-115.8,1.89239712817907,"KPAH","PADUCAH",37.07,-88.77,"KY",29.807408789445,0
"464","USS0015C16S",2011-06-09,324535,"2345",2011-06-09,"2345","MISSOURI",29,"Heavy Rain",79,"GRUNDY","EAX","",NA,"",40.01,-93.7,40.01,-93.7,0,3,"USD","Cool Creek",46.76,-115.3,1.11194926644623,"KCDJ","CHILLICOTHE",39.82,-93.58,"MO",23.5016706833919,0
"465","USW00003816",2011-05-20,302567,"2230",2011-05-20,"2230","NORTH DAKOTA",38,"Heavy Rain",37,"GRANT","BIS","",NA,"",46.56,-101.95,46.56,-101.95,0,3,"USD","PADUCAH",37.0683,-88.7719,0.253278901491209,"KDIK","DICKINSON",46.78,-102.8,"ND",69.3939392939343,0
"466","USW00003816",2011-07-23,335780,"2049",2011-07-23,"2249","ARIZONA",4,"Heavy Rain",7,"GILA","FGZ","",NA,"",34.3616,-111.0876,34.3333,-111.0014,0,3,"USD","PADUCAH",37.0683,-88.7719,0.253278901491209,"KINW","WINSLOW",35.02,-110.73,"AZ",80.2691966027692,0
"467","USW00003878",2011-04-19,294002,"2035",2011-04-19,"2145","OHIO",39,"Heavy Rain",57,"GREENE","ILN","",NA,"",39.6132,-83.9472,39.6132,-83.9472,0,3,"USD","TROY MUNI AP",31.8606,-86.0122,3.65237303962145,"KMGY","DAYTON-WRIGHT BROS.",39.59,-84.23,"OH",24.3931751337913,0
"468","USW00004109",2011-06-21,314586,"2130",2011-06-21,"2155","ILLINOIS",17,"Heavy Rain",59,"GALLATIN","PAH","",NA,"",37.72,-88.23,37.72,-88.23,0,3,"USD","LOWELL THREE RIVERS",46.1442,-115.5964,0.702031979823665,"KHSB","HARRISBURG-RALEIGH",37.81,-88.55,"IL",29.8895218492782,0
"469","USW00004109",2011-07-08,323371,"1500",2011-07-08,"1700","WEST VIRGINIA",54,"Heavy Rain",83,"RANDOLPH","RLX","",NA,"",38.88,-79.85,38.92,-79.85,5,3,"USD","LOWELL THREE RIVERS",46.1442,-115.5964,0.702031979823665,"KEKN","ELKINS",38.88,-79.85,"WV",0,0
"470","USW00012832",2011-10-07,344970,"1200",2011-10-08,"1200","NEBRASKA",31,"Heavy Rain",61,"FRANKLIN","GID","",NA,"",40.2765,-99.001,40.2765,-99.001,0,3,"USD","APALACHICOLA AP",29.7333,-85.0333,0,"KHDE","BREWSTER FIELD",40.45,-99.33,"NE",33.9376417713709,0
"471","USW00012916",2011-05-10,297001,"1014",2011-05-10,"1245","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.2015,-159.3622,21.9521,-159.6629,0,3,"USD","NEW ORLEANS INTL AP",29.9933,-90.2511,0.752499384119172,"PHLI","LIHUE",21.98,-159.35,"HI",24.6893578548844,0
"472","USW00013729",2011-07-27,332434,"0018",2011-07-27,"0018","IOWA",19,"Heavy Rain",61,"DUBUQUE","DVN","",NA,"",42.51,-90.68,42.51,-90.68,0,3,"USD","ELKINS RANDOLPH CO AP",38.8853,-79.8528,0.637222738467906,"KDBQ","DUBUQUE",42.4,-90.7,"IA",12.3548306115292,0
"473","USW00013971",2011-03-22,283596,"1241",2011-03-23,"1241","KENTUCKY",21,"Heavy Rain",131,"LESLIE","JKL","",NA,"",37.18,-83.42,37.18,-83.42,0,3,"USD","HARRISON BOONE CO AP",36.2667,-93.1567,0.438745442830016,"KJKL","JACKSON",37.6,-83.32,"KY",47.5833925313884,0
"474","USW00013971",2011-08-27,343598,"2155",2011-08-27,"2240","ARIZONA",4,"Heavy Rain",5,"COCONINO","FGZ","",NA,"",34.34,-110.8,34.3118,-110.76,0,3,"USD","HARRISON BOONE CO AP",36.2667,-93.1567,0.703879070104201,"KSOW","SHOW LOW",34.27,-110,"AZ",73.9756491658475,0
"475","USW00021504",2011-03-24,289755,"2000",2011-03-27,"2300","CALIFORNIA",6,"Heavy Rain",87,"SANTA CRUZ","MTR","",NA,"",36.9702,-121.9599,37.0798,-122.0856,9800,3,"USD","HILO INTL AP",19.7192,-155.0531,3.62077197698975,"KWVI","WATSONVILLE",36.93,-121.78,"CA",16.6181356282936,1
"476","USW00022501",2011-04-26,293813,"0300",2011-04-27,"0800","LOUISIANA",22,"Heavy Rain",73,"OUACHITA","SHV","",NA,"",32.47,-92.07,32.47,-92.07,0,3,"USD","BARKING SANDS",22.0333,-159.7833,51.5851864166591,"KMLU","MONROE",32.51,-92.03,"LA",5.82526243888455,0
"477","USW00022534",2011-11-01,350490,"0600",2011-11-30,"0559","ARKANSAS",5,"Heavy Rain",29,"CONWAY","LZK","",NA,"",35.15,-92.75,35.15,-92.75,0,3,"USD","MOLOKAI AP",21.1544,-157.0961,1.74373387362689,"KRUE","RUSSELLVILLE",35.25,-93.1,"AR",33.7274676204667,0
"478","USW00024013",2011-04-07,288725,"0237",2011-04-08,"1122","HAWAII",15,"Heavy Rain",9,"MAUI","HFO","",NA,"",20.7691,-156.0004,20.6355,-156.1404,0,3,"USD","MINOT INTL AP",48.2553,-101.2733,2.85664911583556,"PHOG","KAHULUI/MAUI",20.9,-156.43,"HI",47.0111221784625,0
"479","USW00024020",2011-04-12,304661,"1345",2011-04-12,"1345","KENTUCKY",21,"Heavy Rain",93,"HARDIN","LMK","",NA,"",37.49,-86.01,37.49,-86.01,0,3,"USD","HAYES CENTER 1NW",40.5233,-101.0344,9.88320756194107,"KFTK","FORT KNOX",37.9,-85.97,"KY",45.7767861494702,0
"480","USW00024030",2011-04-08,288727,"1536",2011-04-08,"1823","HAWAII",15,"Heavy Rain",3,"HONOLULU","HFO","",NA,"",21.333,-158.0809,21.31,-157.7293,0,3,"USD","SIDNEY MUNI AP",41.1014,-102.9847,0.423471846904004,"PHJR","BARBERS POINT NAS",21.32,-158.07,"HI",1.83625079530985,0
